Dataset,ActualValue,PredictedValue,ActualRegime,PredictedRegime
UniSolar_External_Test,9.735411111110201,187.72717,High,Surplus
UniSolar_External_Test,10.123355555552633,187.72717,High,Surplus
UniSolar_External_Test,10.44814444444637,187.72717,High,Surplus
UniSolar_External_Test,11.071677777786034,187.72717,High,Surplus
UniSolar_External_Test,11.474933333323861,189.07388,High,Surplus
UniSolar_External_Test,11.666666666668284,189.07388,High,Surplus
UniSolar_External_Test,11.958255555559946,189.07388,High,Surplus
UniSolar_External_Test,12.298288888884093,189.07388,High,Surplus
UniSolar_External_Test,12.389555555554884,98.62011,High,High
UniSolar_External_Test,13.239900000003216,98.62011,High,High
UniSolar_External_Test,12.904000000001464,98.62011,High,High
UniSolar_External_Test,13.132744444441212,98.62011,High,High
UniSolar_External_Test,12.96906666666554,124.20121,High,Surplus
UniSolar_External_Test,12.930300000001605,124.20121,High,Surplus
UniSolar_External_Test,12.865455555549286,124.20121,High,Surplus
UniSolar_External_Test,12.581077777779784,124.20121,High,Surplus
UniSolar_External_Test,12.451533333334535,116.26677,High,High
UniSolar_External_Test,12.146788888887386,116.26677,High,High
UniSolar_External_Test,11.804766666672853,116.26677,High,High
UniSolar_External_Test,11.416211111110492,116.26677,High,High
UniSolar_External_Test,11.046066666669503,112.747086,High,High
UniSolar_External_Test,10.616244444439266,112.747086,High,High
UniSolar_External_Test,10.175777777780443,112.747086,High,High
UniSolar_External_Test,8.431888888891585,112.747086,Normal,High
UniSolar_External_Test,8.503822222215401,112.747086,Normal,High
UniSolar_External_Test,8.233444444446327,112.747086,Normal,High
UniSolar_External_Test,7.436577777773588,112.747086,Normal,High
UniSolar_External_Test,6.577488888887779,112.747086,Normal,High
UniSolar_External_Test,5.762833333336554,112.747086,Normal,High
UniSolar_External_Test,4.861511111113133,112.747086,Normal,High
UniSolar_External_Test,4.08428888889547,112.747086,Normal,High
UniSolar_External_Test,3.2623111111040797,112.747086,Normal,High
UniSolar_External_Test,2.5012444444453448,112.747086,Low,High
UniSolar_External_Test,1.8655444444512896,112.747086,Low,High
UniSolar_External_Test,1.2851000000009662,112.747086,Low,High
UniSolar_External_Test,0.8494888888833683,112.747086,Low,High
UniSolar_External_Test,0.5395444444398486,112.747086,Low,High
UniSolar_External_Test,0.2878555555596702,112.747086,Critical_Low,High
UniSolar_External_Test,0.24689999998372508,112.747086,Critical_Low,High
UniSolar_External_Test,0.125,112.747086,Critical_Low,High
UniSolar_External_Test,0.12549999999464484,151.58945,Critical_Low,Surplus
UniSolar_External_Test,0.2191375000056723,151.58945,Critical_Low,Surplus
UniSolar_External_Test,0.37893749999238935,154.18082,Critical_Low,Surplus
UniSolar_External_Test,0.5881499999995867,154.18082,Low,Surplus
UniSolar_External_Test,0.8670375000092463,154.18082,Low,Surplus
UniSolar_External_Test,1.1947888888923142,154.18082,Low,Surplus
UniSolar_External_Test,1.698577777776033,154.18082,Low,Surplus
UniSolar_External_Test,2.304133333328031,154.18082,Low,Surplus
UniSolar_External_Test,2.8835222222252117,154.18082,Normal,Surplus
UniSolar_External_Test,3.5449000000048225,154.18082,Normal,Surplus
UniSolar_External_Test,4.272888888883042,143.87112,Normal,Surplus
UniSolar_External_Test,4.909666666666453,143.87112,Normal,Surplus
UniSolar_External_Test,5.683166666674272,143.87112,Normal,Surplus
UniSolar_External_Test,6.3782555555501155,143.87112,Normal,Surplus
UniSolar_External_Test,7.000900000001518,141.84665,Normal,Surplus
UniSolar_External_Test,7.607888888884594,141.84665,Normal,Surplus
UniSolar_External_Test,8.019144444444262,141.84665,Normal,Surplus
UniSolar_External_Test,8.316844444447067,141.84665,Normal,Surplus
UniSolar_External_Test,8.753322222214289,187.72717,Normal,Surplus
UniSolar_External_Test,9.195322222226727,187.72717,Normal,Surplus
UniSolar_External_Test,9.550844444441383,187.72717,High,Surplus
UniSolar_External_Test,10.07913333333838,187.72717,High,Surplus
UniSolar_External_Test,10.599133333329519,189.07388,High,Surplus
UniSolar_External_Test,10.936077777782177,189.07388,High,Surplus
UniSolar_External_Test,11.106577777768608,189.07388,High,Surplus
UniSolar_External_Test,11.428344444448562,189.07388,High,Surplus
UniSolar_External_Test,11.666322222231733,98.62011,High,High
UniSolar_External_Test,12.425288888893395,98.62011,High,High
UniSolar_External_Test,11.979199999995924,98.62011,High,High
UniSolar_External_Test,12.003166666657004,98.62011,High,High
UniSolar_External_Test,11.918933333339131,124.20121,High,Surplus
UniSolar_External_Test,11.248966666660433,124.20121,High,Surplus
UniSolar_External_Test,10.99847777778066,124.20121,High,Surplus
UniSolar_External_Test,10.48774444444684,124.20121,High,Surplus
UniSolar_External_Test,10.296933333329637,116.26677,High,High
UniSolar_External_Test,9.778055555551772,116.26677,High,High
UniSolar_External_Test,9.694133333339575,116.26677,High,High
UniSolar_External_Test,9.580066666665921,116.26677,High,High
UniSolar_External_Test,9.401088888895174,112.747086,Normal,High
UniSolar_External_Test,8.67176666665748,112.747086,Normal,High
UniSolar_External_Test,8.223122222232632,112.747086,Normal,High
UniSolar_External_Test,7.9199222222127394,112.747086,Normal,High
UniSolar_External_Test,7.237922222222551,112.747086,Normal,High
UniSolar_External_Test,6.527811111116737,112.747086,Normal,High
UniSolar_External_Test,5.811499999996158,112.747086,Normal,High
UniSolar_External_Test,5.2664777777762435,112.747086,Normal,High
UniSolar_External_Test,4.61696666666507,112.747086,Normal,High
UniSolar_External_Test,3.988355555559489,112.747086,Normal,High
UniSolar_External_Test,3.505422222218638,112.747086,Normal,High
UniSolar_External_Test,2.8218444444517243,112.747086,Normal,High
UniSolar_External_Test,2.2116222222207904,112.747086,Low,High
UniSolar_External_Test,1.6130999999901785,112.747086,Low,High
UniSolar_External_Test,1.2192666666758467,112.747086,Low,High
UniSolar_External_Test,0.7939555555527072,112.747086,Low,High
UniSolar_External_Test,0.5148222222212806,112.747086,Low,High
UniSolar_External_Test,0.3095111111065812,112.747086,Critical_Low,High
UniSolar_External_Test,0.18699999999807915,112.747086,Critical_Low,High
UniSolar_External_Test,0.216240000014659,151.58945,Critical_Low,Surplus
UniSolar_External_Test,0.3559000000022934,151.58945,Critical_Low,Surplus
UniSolar_External_Test,0.6227499999895372,154.18082,Low,Surplus
UniSolar_External_Test,0.9539000000077067,154.18082,Low,Surplus
UniSolar_External_Test,1.200944444437078,154.18082,Low,Surplus
UniSolar_External_Test,1.6333222222237964,154.18082,Low,Surplus
UniSolar_External_Test,2.199766666670459,154.18082,Low,Surplus
UniSolar_External_Test,2.8447666666672577,154.18082,Normal,Surplus
UniSolar_External_Test,3.4553888888888955,154.18082,Normal,Surplus
UniSolar_External_Test,4.1965888888872644,154.18082,Normal,Surplus
UniSolar_External_Test,4.9990999999992916,143.87112,Normal,Surplus
UniSolar_External_Test,5.798199999999876,143.87112,Normal,Surplus
UniSolar_External_Test,6.530311111109364,143.87112,Normal,Surplus
UniSolar_External_Test,7.228000000001986,143.87112,Normal,Surplus
UniSolar_External_Test,7.869055555552121,141.84665,Normal,Surplus
UniSolar_External_Test,8.498533333339664,141.84665,Normal,Surplus
UniSolar_External_Test,9.01555555555145,141.84665,Normal,Surplus
UniSolar_External_Test,9.553644444440984,141.84665,High,Surplus
UniSolar_External_Test,10.05707777778217,187.72717,High,Surplus
UniSolar_External_Test,10.446722222226121,187.72717,High,Surplus
UniSolar_External_Test,10.723322222224347,187.72717,High,Surplus
UniSolar_External_Test,11.127566666660035,187.72717,High,Surplus
UniSolar_External_Test,11.288511111110791,189.07388,High,Surplus
UniSolar_External_Test,11.202544444443548,189.07388,High,Surplus
UniSolar_External_Test,11.408788888893064,189.07388,High,Surplus
UniSolar_External_Test,11.569366666661356,189.07388,High,Surplus
UniSolar_External_Test,11.492100000003928,98.62011,High,High
UniSolar_External_Test,9.75852222222036,98.62011,High,High
UniSolar_External_Test,9.173911111106767,98.62011,Normal,High
UniSolar_External_Test,11.69695555555841,98.62011,High,High
UniSolar_External_Test,12.025244444453467,124.20121,High,Surplus
UniSolar_External_Test,11.800699999990078,124.20121,High,Surplus
UniSolar_External_Test,10.360488888890863,124.20121,High,Surplus
UniSolar_External_Test,11.43039999999827,124.20121,High,Surplus
UniSolar_External_Test,9.708155555562472,116.26677,High,High
UniSolar_External_Test,7.498700000000503,116.26677,Normal,High
UniSolar_External_Test,6.49811111109658,116.26677,Normal,High
UniSolar_External_Test,9.25704444445566,116.26677,Normal,High
UniSolar_External_Test,6.685500000007677,112.747086,Normal,High
UniSolar_External_Test,6.975133333332553,112.747086,Normal,High
UniSolar_External_Test,6.3332999999943755,112.747086,Normal,High
UniSolar_External_Test,7.978155555552803,112.747086,Normal,High
UniSolar_External_Test,8.020511111115209,112.747086,Normal,High
UniSolar_External_Test,7.455355555549128,112.747086,Normal,High
UniSolar_External_Test,6.723755555560476,112.747086,Normal,High
UniSolar_External_Test,6.019066666667641,112.747086,Normal,High
UniSolar_External_Test,5.26724444444052,112.747086,Normal,High
UniSolar_External_Test,4.4888666666673895,112.747086,Normal,High
UniSolar_External_Test,3.722144444448026,112.747086,Normal,High
UniSolar_External_Test,2.9929777777716584,112.747086,Normal,High
UniSolar_External_Test,2.316122222225305,112.747086,Low,High
UniSolar_External_Test,1.7062888888887957,112.747086,Low,High
UniSolar_External_Test,1.2055999999930564,112.747086,Low,High
UniSolar_External_Test,0.8299555555608499,112.747086,Low,High
UniSolar_External_Test,0.5476222222189082,112.747086,Low,High
UniSolar_External_Test,0.3319625000076485,112.747086,Critical_Low,High
UniSolar_External_Test,0.17267500000889408,112.747086,Critical_Low,High
UniSolar_External_Test,0.21541999999899414,154.18082,Critical_Low,Surplus
UniSolar_External_Test,0.29548333332786564,154.18082,Critical_Low,Surplus
UniSolar_External_Test,0.26598750000448484,154.18082,Critical_Low,Surplus
UniSolar_External_Test,0.5051374999984546,154.18082,Low,Surplus
UniSolar_External_Test,0.7743875000087428,154.18082,Low,Surplus
UniSolar_External_Test,0.7676874999924621,154.18082,Low,Surplus
UniSolar_External_Test,0.8874875000074098,154.18082,Low,Surplus
UniSolar_External_Test,1.218133333327488,154.18082,Low,Surplus
UniSolar_External_Test,1.754133333332397,143.87112,Low,Surplus
UniSolar_External_Test,1.5303555555599613,143.87112,Low,Surplus
UniSolar_External_Test,1.3196222222201563,143.87112,Low,Surplus
UniSolar_External_Test,1.1820222222223595,143.87112,Low,Surplus
UniSolar_External_Test,1.7501333333307736,141.84665,Low,Surplus
UniSolar_External_Test,1.7372111111091928,141.84665,Low,Surplus
UniSolar_External_Test,2.1268222222222697,141.84665,Low,Surplus
UniSolar_External_Test,1.9345888888961378,141.84665,Low,Surplus
UniSolar_External_Test,1.7492333333244057,187.72717,Low,Surplus
UniSolar_External_Test,1.5959777777898125,187.72717,Low,Surplus
UniSolar_External_Test,1.652322222214328,187.72717,Low,Surplus
UniSolar_External_Test,1.5230777777752438,187.72717,Low,Surplus
UniSolar_External_Test,1.4520222222223917,189.07388,Low,Surplus
UniSolar_External_Test,2.0403000000038043,189.07388,Low,Surplus
UniSolar_External_Test,1.880211111105584,189.07388,Low,Surplus
UniSolar_External_Test,2.3563111111094863,189.07388,Low,Surplus
UniSolar_External_Test,3.1290444444481786,98.62011,Normal,High
UniSolar_External_Test,2.9887111111101046,98.62011,Normal,High
UniSolar_External_Test,2.2169444444435715,98.62011,Low,High
UniSolar_External_Test,1.9084555555641094,98.62011,Low,High
UniSolar_External_Test,2.3363999999904386,124.20121,Low,Surplus
UniSolar_External_Test,2.6578666666706945,124.20121,Normal,Surplus
UniSolar_External_Test,2.312033333332187,124.20121,Low,Surplus
UniSolar_External_Test,1.969866666667157,124.20121,Low,Surplus
UniSolar_External_Test,2.042355555558364,116.26677,Low,High
UniSolar_External_Test,1.7533555555548648,116.26677,Low,High
UniSolar_External_Test,1.7698666666700673,116.26677,Low,High
UniSolar_External_Test,1.927988888885011,116.26677,Low,High
UniSolar_External_Test,1.9516333333352425,112.747086,Low,High
UniSolar_External_Test,1.8639444444432027,112.747086,Low,High
UniSolar_External_Test,1.5443777777723477,112.747086,Low,High
UniSolar_External_Test,1.6054444444517786,112.747086,Low,High
UniSolar_External_Test,1.8393222222148324,112.747086,Low,High
UniSolar_External_Test,1.767800000002252,112.747086,Low,High
UniSolar_External_Test,1.8712888888929027,112.747086,Low,High
UniSolar_External_Test,1.5802333333356526,112.747086,Low,High
UniSolar_External_Test,1.5057888888857431,112.747086,Low,High
UniSolar_External_Test,1.3079555555531341,112.747086,Low,High
UniSolar_External_Test,1.0162444444536556,112.747086,Low,High
UniSolar_External_Test,0.6747444444416841,112.747086,Low,High
UniSolar_External_Test,0.5359749999952328,112.747086,Low,High
UniSolar_External_Test,0.5820428571397704,112.747086,Low,High
UniSolar_External_Test,0.41117142857651096,112.747086,Critical_Low,High
UniSolar_External_Test,0.3932857142894396,112.747086,Critical_Low,High
UniSolar_External_Test,0.3736250000001746,112.747086,Critical_Low,High
UniSolar_External_Test,0.25,112.747086,Critical_Low,High
UniSolar_External_Test,0.1875,112.747086,Critical_Low,High
UniSolar_External_Test,0.15307500000199067,154.18082,Critical_Low,Surplus
UniSolar_External_Test,0.2301666666608071,154.18082,Critical_Low,Surplus
UniSolar_External_Test,0.3336428571450857,154.18082,Critical_Low,Surplus
UniSolar_External_Test,0.40086250000967993,154.18082,Critical_Low,Surplus
UniSolar_External_Test,0.5816777777751364,154.18082,Low,Surplus
UniSolar_External_Test,0.812422222224187,154.18082,Low,Surplus
UniSolar_External_Test,0.7058777777735182,154.18082,Low,Surplus
UniSolar_External_Test,0.6906888888883663,154.18082,Low,Surplus
UniSolar_External_Test,0.754444444451009,143.87112,Low,Surplus
UniSolar_External_Test,0.878066666658722,143.87112,Low,Surplus
UniSolar_External_Test,0.8209111111120566,143.87112,Low,Surplus
UniSolar_External_Test,0.9740444444525767,143.87112,Low,Surplus
UniSolar_External_Test,1.1094666666621278,141.84665,Low,Surplus
UniSolar_External_Test,1.8041111111087957,141.84665,Low,Surplus
UniSolar_External_Test,1.6729555555543305,141.84665,Low,Surplus
UniSolar_External_Test,1.2202000000009623,141.84665,Low,Surplus
UniSolar_External_Test,1.4482111111105445,187.72717,Low,Surplus
UniSolar_External_Test,1.515444444442336,187.72717,Low,Surplus
UniSolar_External_Test,2.408088888896196,187.72717,Low,Surplus
UniSolar_External_Test,3.285544444443884,187.72717,Normal,Surplus
UniSolar_External_Test,3.3345444444397194,189.07388,Normal,Surplus
UniSolar_External_Test,3.509437500000786,189.07388,Normal,Surplus
UniSolar_External_Test,2.8137000000042462,189.07388,Normal,Surplus
UniSolar_External_Test,3.009522222223394,189.07388,Normal,Surplus
UniSolar_External_Test,4.056644444438764,98.62011,Normal,High
UniSolar_External_Test,4.396422222226748,98.62011,Normal,High
UniSolar_External_Test,5.805544444448767,98.62011,Normal,High
UniSolar_External_Test,4.817633333324112,98.62011,Normal,High
UniSolar_External_Test,5.012566666677432,124.20121,Normal,Surplus
UniSolar_External_Test,5.161699999996927,124.20121,Normal,Surplus
UniSolar_External_Test,6.981211111107162,124.20121,Normal,Surplus
UniSolar_External_Test,6.367700000002515,124.20121,Normal,Surplus
UniSolar_External_Test,5.592722222217869,116.26677,Normal,High
UniSolar_External_Test,5.8831777777830006,116.26677,Normal,High
UniSolar_External_Test,6.108944444445822,116.26677,Normal,High
UniSolar_External_Test,3.6673444444475334,116.26677,Normal,High
UniSolar_External_Test,3.5903777777671673,112.747086,Normal,High
UniSolar_External_Test,3.3970777777754444,112.747086,Normal,High
UniSolar_External_Test,4.398266666663403,112.747086,Normal,High
UniSolar_External_Test,4.530366666669983,112.747086,Normal,High
UniSolar_External_Test,3.4444666666701473,112.747086,Normal,High
UniSolar_External_Test,3.9540000000003297,112.747086,Normal,High
UniSolar_External_Test,4.487133333330146,112.747086,Normal,High
UniSolar_External_Test,2.0308444444470095,112.747086,Low,High
UniSolar_External_Test,2.3816000000014252,112.747086,Low,High
UniSolar_External_Test,3.1593111111045196,112.747086,Normal,High
UniSolar_External_Test,3.0489555555622143,112.747086,Normal,High
UniSolar_External_Test,2.7102333333314164,112.747086,Normal,High
UniSolar_External_Test,2.144488888884047,112.747086,Low,High
UniSolar_External_Test,1.5324555555529917,112.747086,Low,High
UniSolar_External_Test,1.0860333333403105,112.747086,Low,High
UniSolar_External_Test,0.7760666666654288,112.747086,Low,High
UniSolar_External_Test,0.5210000000014487,112.747086,Low,High
UniSolar_External_Test,0.2932625000066764,112.747086,Critical_Low,High
UniSolar_External_Test,0.1899000000072798,112.747086,Critical_Low,High
UniSolar_External_Test,0.1638999999966472,151.58945,Critical_Low,Surplus
UniSolar_External_Test,0.3641666666662786,151.58945,Critical_Low,Surplus
UniSolar_External_Test,0.5601750000023458,154.18082,Low,Surplus
UniSolar_External_Test,0.8079444444487712,154.18082,Low,Surplus
UniSolar_External_Test,1.1569777777800079,154.18082,Low,Surplus
UniSolar_External_Test,1.595922222217875,154.18082,Low,Surplus
UniSolar_External_Test,2.1056333333334702,154.18082,Low,Surplus
UniSolar_External_Test,2.772188888890216,154.18082,Normal,Surplus
UniSolar_External_Test,3.38485555556205,154.18082,Normal,Surplus
UniSolar_External_Test,4.060088888888357,154.18082,Normal,Surplus
UniSolar_External_Test,5.418812499990963,131.22041,Normal,Surplus
UniSolar_External_Test,6.230112499997631,131.22041,Normal,Surplus
UniSolar_External_Test,6.338455555566826,131.22041,Normal,Surplus
UniSolar_External_Test,7.116566666660623,131.22041,Normal,Surplus
UniSolar_External_Test,7.837677777777167,141.84665,Normal,Surplus
UniSolar_External_Test,8.655433333325265,141.84665,Normal,Surplus
UniSolar_External_Test,9.361733333338632,141.84665,Normal,Surplus
UniSolar_External_Test,9.912844444446414,141.84665,High,Surplus
UniSolar_External_Test,10.396744444444064,187.72717,High,Surplus
UniSolar_External_Test,10.88087777777562,187.72717,High,Surplus
UniSolar_External_Test,11.22206666667383,187.72717,High,Surplus
UniSolar_External_Test,11.550511111101109,187.72717,High,Surplus
UniSolar_External_Test,11.846122222232225,189.07388,High,Surplus
UniSolar_External_Test,11.750422222211556,189.07388,High,Surplus
UniSolar_External_Test,11.566287500005274,189.07388,High,Surplus
UniSolar_External_Test,11.726812500000051,189.07388,High,Surplus
UniSolar_External_Test,12.503971428574005,98.62011,High,High
UniSolar_External_Test,12.434485714280786,98.62011,High,High
UniSolar_External_Test,12.33498571428936,98.62011,High,High
UniSolar_External_Test,12.083574999996927,98.62011,High,High
UniSolar_External_Test,12.084149999995134,124.20121,High,Surplus
UniSolar_External_Test,12.25676666667116,124.20121,High,Surplus
UniSolar_External_Test,12.116000000003421,124.20121,High,Surplus
UniSolar_External_Test,11.972177777778903,124.20121,High,Surplus
UniSolar_External_Test,11.705911111108435,116.26677,High,High
UniSolar_External_Test,11.590433333331829,116.26677,High,High
UniSolar_External_Test,11.316466666670749,116.26677,High,High
UniSolar_External_Test,11.012844444440109,116.26677,High,High
UniSolar_External_Test,10.50084444444898,112.747086,High,High
UniSolar_External_Test,10.185855555552633,112.747086,High,High
UniSolar_External_Test,9.60885555555352,112.747086,High,High
UniSolar_External_Test,9.23578888889056,112.747086,Normal,High
UniSolar_External_Test,8.550111111111214,112.747086,Normal,High
UniSolar_External_Test,7.871088888885022,112.747086,Normal,High
UniSolar_External_Test,7.836612500006595,112.747086,Normal,High
UniSolar_External_Test,7.165674999996554,112.747086,Normal,High
UniSolar_External_Test,5.72703333333872,112.747086,Normal,High
UniSolar_External_Test,4.888944444442233,112.747086,Normal,High
UniSolar_External_Test,4.042066666670305,112.747086,Normal,High
UniSolar_External_Test,3.19131111110538,112.747086,Normal,High
UniSolar_External_Test,2.49456666667134,112.747086,Low,High
UniSolar_External_Test,1.8651666666636528,112.747086,Low,High
UniSolar_External_Test,1.303466666665271,112.747086,Low,High
UniSolar_External_Test,0.8716444444362423,112.747086,Low,High
UniSolar_External_Test,0.5869111111153162,112.747086,Low,High
UniSolar_External_Test,0.3380888888900194,112.747086,Critical_Low,High
UniSolar_External_Test,0.17020000000775323,112.747086,Critical_Low,High
UniSolar_External_Test,0.18025000001216537,151.58945,Critical_Low,Surplus
UniSolar_External_Test,0.36707142856487607,151.58945,Critical_Low,Surplus
UniSolar_External_Test,0.6071875000034197,154.18082,Low,Surplus
UniSolar_External_Test,0.8762625000017579,154.18082,Low,Surplus
UniSolar_External_Test,1.1414777777722014,154.18082,Low,Surplus
UniSolar_External_Test,2.8115333333391592,154.18082,Normal,Surplus
UniSolar_External_Test,2.731987499999377,154.18082,Normal,Surplus
UniSolar_External_Test,4.494833333340163,154.18082,Normal,Surplus
UniSolar_External_Test,5.666500000001785,154.18082,Normal,Surplus
UniSolar_External_Test,5.1844285714261265,154.18082,Normal,Surplus
UniSolar_External_Test,9.408073750002586,131.22041,Normal,Surplus
UniSolar_External_Test,10.670784444441475,131.22041,High,Surplus
UniSolar_External_Test,12.909340000001572,131.22041,High,Surplus
UniSolar_External_Test,12.647297777773929,131.22041,High,Surplus
UniSolar_External_Test,10.848620000002118,141.84665,High,Surplus
UniSolar_External_Test,12.121264000001247,141.84665,High,Surplus
UniSolar_External_Test,12.506073000004108,141.84665,High,Surplus
UniSolar_External_Test,13.55395499999213,141.84665,High,Surplus
UniSolar_External_Test,14.27350399999923,187.72717,Surplus,Surplus
UniSolar_External_Test,14.179325000003882,187.72717,High,Surplus
UniSolar_External_Test,15.617389999997977,187.72717,Surplus,Surplus
UniSolar_External_Test,17.97234400000307,187.72717,Surplus,Surplus
UniSolar_External_Test,15.820277000000354,189.07388,Surplus,Surplus
UniSolar_External_Test,15.636486249996777,189.07388,Surplus,Surplus
UniSolar_External_Test,18.460421111109707,189.07388,Surplus,Surplus
UniSolar_External_Test,19.748640000004443,189.07388,Surplus,Surplus
UniSolar_External_Test,21.248132499995336,98.62011,Surplus,High
UniSolar_External_Test,20.720356250002624,98.62011,Surplus,High
UniSolar_External_Test,21.068840000001728,98.62011,Surplus,High
UniSolar_External_Test,21.369038749994616,98.62011,Surplus,High
UniSolar_External_Test,20.493086250001397,124.20121,Surplus,Surplus
UniSolar_External_Test,19.90519666666983,124.20121,Surplus,Surplus
UniSolar_External_Test,18.376369000001432,124.20121,Surplus,Surplus
UniSolar_External_Test,16.64809099999257,124.20121,Surplus,Surplus
UniSolar_External_Test,16.892420000008133,116.26677,Surplus,High
UniSolar_External_Test,16.047949999992124,116.26677,Surplus,High
UniSolar_External_Test,15.804909000004406,116.26677,Surplus,High
UniSolar_External_Test,15.676856999995653,116.26677,Surplus,High
UniSolar_External_Test,14.156754999997066,112.747086,High,High
UniSolar_External_Test,13.44071399999957,112.747086,High,High
UniSolar_External_Test,13.058356000002096,112.747086,High,High
UniSolar_External_Test,12.12036000000371,112.747086,High,High
UniSolar_External_Test,12.458373000000574,112.747086,High,High
UniSolar_External_Test,11.290436000000774,112.747086,High,High
UniSolar_External_Test,10.770748999998613,112.747086,High,High
UniSolar_External_Test,9.837220000003436,112.747086,High,High
